"","name","essround","edition","proddate","idno","cntry","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtbat","prtvtcbe","prtvtfch","prtvtdcz","prtvede1","prtvede2","prtvtfee","prtvtdes","prtvtdfi","prtvtcfr","prtvtbgb","prtvtehu","prtvtbie","prtvtcil","prtvtbis","prtvtbit","prtvblt1","prtvblt2","prtvblt3","prtvtfnl","prtvtbno","prtvtdpl","prtvtcpt","prtvtdru","prtvtbse","prtvtesi","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtclcat","prtclcbe","prtclfch","prtcldcz","prtclede","prtclfee","prtclees","prtcldfi","prtclefr","prtclbgb","prtclfhu","prtcldie","prtcldil","prtclbis","prtclcit","prtclblt","prtclenl","prtclbno","prtclgpl","prtclept","prtcldru","prtclbse","prtclesi","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","mnrgtjb","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnbat","rlgdnbe","rlgdnach","rlgdnade","rlgdnafi","rlgdngb","rlgdnhu","rlgdnie","rlgdnis","rlgdnlt","rlgdnnl","rlgdnno","rlgdnapl","rlgdnase","rlgblge","rlgdnme","rlgdebat","rlgdebe","rlgdeach","rlgdeade","rlgdeafi","rlgdegb","rlgdehu","rlgdeie","rlgdeis","rlgdelt","rlgdenl","rlgdeno","rlgdeapl","rlgdease","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipc","brncntr","cntbrthc","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncntb","mocntr","mbrncntb","gvrfgap","rfgfrpc","rfgbfml","eneffap","rdcenr","cflsenr","elgcoal","elgngas","elghydr","elgnuc","elgsun","elgwind","elgbio","wrpwrct","wrenexp","wrdpimp","wrdpfos","wrntdis","wrinspw","wrtcfl","wrtratc","clmchng","clmthgt1","clmthgt2","ccnthum","ccrdprs","wrclmch","ccgdbd","lkredcc","lklmten","gvsrdcc","ownrdcc","inctxff","sbsrnen","banhhap","dfincac","smdfslv","uemplwk","slvpens","slvuemp","gvslvol","gvslvue","gvcldcr","sbstrec","sbprvpv","sbeqsoc","sbbsntx","sblazy","sblwcoa","imsclbn","uentrjb","lbenent","bennent","admub","ubpay","ubedu","ubunp","ub50pay","ub50edu","ub50unp","ub20pay","ub20edu","ub20unp","ubsppay","ubspedu","ubspunp","bnlwinc","eduunmp","wrkprbf","basinc","eusclbf","eudcnbf","lkuemp","lknemny","vteurmmb","vteumbgb","vteubcmb","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","agea","yrbrn","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","icpart1","rshpsts","rshpsfi","rshpsgb","lvgptnea","dvrcdeva","icpart2","iccohbt","marsts","marstfi","marstgb","maritalb","chldhm","chldhhe","domicil","edulvlb","eisced","edlveat","edlvebe","edlvdch","edlvdcz","edubde1","eduade2","eduade3","edlvdee","edlvges","edlvdfi","edlvdfr","edubgb1","eduagb2","edagegb","edlvdhu","edlvdie","edubil1","eduail2","edlvdis","edlvdit","edlvdlt","edlvenl","edlvdno","edlvepl","edupl2","edlvdpt","edlvdru","edlvdse","edlvesi","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","icomdng","mainact","mnactic","icpdwrk","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","icwhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","icpart3","edulvlpb","eiscedp","edlvpeat","edlvpebe","edlvpdch","edlvpdcz","edupbde1","edupade2","edupade3","edlvpdee","edlvpfes","edlvpdfi","edlvpdfr","edupbgb1","edupagb2","edagepgb","edlvpdhu","edlvpdie","edupbil1","edupail2","edlvpdis","edlvpdit","edlvpdlt","edlvpenl","edlvpdno","edlvpepl","eduppl2","edlvpdpt","edlvpdru","edlvpdse","edlvpesi","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","icomdnp","mnactp","icppdwk","crpdwkp","isco08p","emprelp","wkhtotp","edulvlfb","eiscedf","edlvfeat","edlvfebe","edlvfdch","edlvfdcz","edufbde1","edufade2","edufade3","edlvfdee","edlvffes","edlvfdfi","edlvfdfr","edufbgb1","edufagb2","edagefgb","edlvfdhu","edlvfdie","edufbil1","edufail2","edlvfdis","edlvfdit","edlvfdlt","edlvfenl","edlvfdno","edlvfepl","edlvfdpt","edlvfdru","edlvfdse","edlvfesi","emprf14","occf14b","edulvlmb","eiscedm","edlvmeat","edlvmebe","edlvmdch","edlvmdcz","edumbde1","edumade2","edumade3","edlvmdee","edlvmfes","edlvmdfi","edlvmdfr","edumbgb1","edumagb2","edagemgb","edlvmdhu","edlvmdie","edumbil1","edumail2","edlvmdis","edlvmdit","edlvmdlt","edlvmenl","edlvmdno","edlvmepl","edlvmdpt","edlvmdru","edlvmdse","edlvmesi","emprm14","occm14b","atncrse","anctry1","anctry2","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","region","regunit","intewde","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm","dweight","pspwght","pweight"
"1","ESS8e02_1",8,"2.1","01.12.2018",1,"FR",0,5,120,3,1,3,3,2,5,1,1,0,2,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,0,0,3,4,7,1,5,1,5,1,10,1,1,1,10,10,10,7,7,1,3,2,1,2,3,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",2,"MA",1969,"FRE","000",2,1,"66",2,"ES",2,3,2,10,4,6,5,4,3,5,2,2,2,3,3,4,4,3,3,3,4,1,NA,4,4,10,4,0,6,2,0,4,2,1,1,3,2,11,0,0,10,10,10,5,2,2,4,4,4,2,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,2,2,3,3,3,2,2,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,6,NA,NA,6,2,2,4,321,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,8,6,35,1,35,10,4,7515,2,1,2,2,3,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,313,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,213,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,11050,13070,2,5,2,3,5,2,5,3,2,2,3,3,5,4,2,2,5,2,2,5,2,"FRL0",2,NA,30,11,2016,18,19,30,11,2016,19,30,63,0.559852182865143,0.259487926959991,2.629525652
"2","ESS8e02_1",8,"2.1","01.12.2018",3,"FR",10,1,NA,5,5,2,3,1,2,2,2,1,6,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,0,1,4,1,2,4,2,5,3,5,2,2,2,2,5,5,5,3,2,2,2,1,4,2,8,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",NA,"FRE","000",2,1,"66",1,"66",4,2,4,5,4,7,5,3,1,1,1,1,5,3,4,3,4,3,3,3,2,1,NA,4,5,10,4,0,10,3,3,9,4,2,2,4,1,2,5,4,9,6,6,1,2,2,1,2,1,3,4,3,2,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,3,3,2,3,4,3,3,55,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,NA,6,NA,NA,6,2,2,4,321,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,NA,NA,NA,1,NA,2,4,2,NA,5,3,35,1,36,93,4,7230,2,1,2,1,3,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,11050,555555,3,5,3,5,3,3,6,2,2,2,3,3,5,4,5,4,5,4,2,4,4,"FRL0",2,NA,30,11,2016,20,7,30,11,2016,21,4,54,0.559852182865143,0.309762507677078,2.629525652
"3","ESS8e02_1",8,"2.1","01.12.2018",4,"FR",60,5,240,6,6,5,1,3,2,2,3,8,8,8,6,4,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,6,7,7,5,5,1,5,1,5,1,6,1,1,1,5,7,6,6,6,3,1,2,1,4,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",NA,"FRE","ENG",2,1,"66",1,"66",1,4,2,10,6,7,2,3,1,4,2,2,2,3,4,4,4,3,3,3,2,2,NA,4,3,8,4,2,7,4,2,6,2,2,2,4,1,5,5,7,7,7,7,2,3,4,4,3,4,2,1,4,2,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,3,3,3,1,NA,NA,4,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,29,1987,1986,2010,2014,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,1,2,NA,NA,NA,1,1,NA,4,421,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,NA,NA,NA,1,NA,1,4,1,7,9,7,28,1,28,86,2,2352,2,2,NA,NA,2,1,6,3,1,421,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,NA,4225,1,40,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,720,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,11050,555555,3,5,1,2,3,4,2,4,2,2,4,2,2,5,5,2,5,2,2,5,4,"FRL0",2,NA,26,11,2016,10,34,26,11,2016,11,44,57,1.11970436573029,0.814279437065125,2.629525652
"4","ESS8e02_1",8,"2.1","01.12.2018",8,"FR",30,5,90,7,9,6,3,3,1,1,1,5,5,5,3,3,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,7,5,3,3,7,7,3,4,2,4,3,4,3,3,3,0,2,2,7,6,4,3,1,1,4,2,10,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",NA,"FRE","000",2,1,"66",1,"66",4,2,4,9,5,8,5,3,1,4,1,2,2,1,3,3,4,3,2,2,4,2,NA,2,4,8,3,5,5,1,5,3,1,2,2,2,3,5,5,7,9,4,7,2,2,2,2,3,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,3,2,3,NA,NA,NA,2,3,2,2,2,3,3,3,33,NA,NA,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,33,1983,1986,2013,2016,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,2,1,2,NA,NA,NA,2,1,NA,4,321,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,NA,NA,NA,2,0,NA,1,2,NA,10,10,40,1,45,43,5,7411,2,1,1,1,2,2,7,2,1,620,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,NA,1210,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,11050,555555,2,2,2,2,2,2,5,5,1,2,3,3,3,2,3,2,3,2,3,4,3,"FRL0",2,NA,28,11,2016,10,0,28,11,2016,11,8,59,1.11970448493958,0.77810150384903,2.629525652
"5","ESS8e02_1",8,"2.1","01.12.2018",9,"FR",30,5,180,5,3,2,3,3,1,2,2,3,4,4,2,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,5,2,1,2,5,9,2,5,2,5,3,3,2,3,3,2,0,0,8,5,2,3,2,1,1,3,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",NA,"FRE","000",2,1,"66",1,"66",4,3,4,10,3,7,NA,3,3,4,2,2,2,2,3,2,4,3,3,3,5,1,NA,4,3,8,3,1,8,3,2,4,4,1,2,2,3,11,0,9,10,8,9,2,2,2,2,1,3,3,1,3,1,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,3,2,2,2,NA,NA,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1985,1985,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,2,1,2,NA,NA,NA,2,1,NA,4,321,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,NA,NA,NA,1,NA,1,1,2,NA,5,0,35,1,35,41,4,4120,2,2,NA,NA,3,1,7,1,1,213,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,NA,7112,1,40,321,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,321,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,11050,555555,4,5,5,1,1,1,3,1,1,1,1,2,1,2,2,1,2,2,2,2,1,"FRL0",2,NA,23,11,2016,15,30,23,11,2016,16,42,59,1.11970448493958,0.814279437065125,2.629525652
"6","ESS8e02_1",8,"2.1","01.12.2018",11,"FR",120,1,NA,4,9,5,3,3,2,2,2,7,8,8,5,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,9,5,9,5,0,8,4,5,1,5,2,8,2,3,3,NA,2,4,7,7,4,3,2,2,3,3,7,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",NA,"FRE","000",2,1,"66",1,"66",2,4,4,9,6,8,4,3,2,4,2,2,3,3,3,2,2,3,2,3,3,2,NA,3,3,10,3,NA,5,3,3,8,3,2,4,2,2,1,6,5,0,0,0,NA,2,4,2,2,3,3,NA,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,55,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,5,NA,NA,5,2,1,4,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,6,2,2,1,1984,2,11,NA,2,1,11,10,10,NA,1,NA,1,5,100,2,2,NA,NA,2,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,11050,555555,3,6,2,3,3,3,4,2,2,2,2,2,5,2,5,2,3,1,1,4,4,"FRL0",2,NA,19,11,2016,10,2,19,11,2016,11,17,56,0.559852242469788,0.372307062149048,2.629525652
"7","ESS8e02_1",8,"2.1","01.12.2018",12,"FR",30,1,NA,4,4,4,2,1,1,1,2,5,8,8,2,2,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,3,7,8,2,5,1,5,1,2,4,4,4,2,2,5,8,4,0,3,2,1,3,2,9,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"66",1,"66",NA,"FRE","000",2,2,"ES",1,"66",5,4,1,8,6,8,5,4,2,2,1,1,3,1,4,3,3,4,3,1,5,1,NA,4,4,2,4,3,4,4,7,8,5,1,5,4,2,7,5,2,8,8,8,3,1,1,5,3,2,3,2,3,2,1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,5,1,2,2,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,1958,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,2,1,2,NA,NA,NA,1,2,1,4,323,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,1,NA,NA,NA,1,NA,1,5,1,8,8,8,35,1,42,29,4,3122,2,1,2,2,2,1,6,2,1,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,NA,9111,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,11050,555555,1,6,3,4,1,2,5,3,2,2,4,1,6,1,6,3,3,1,1,4,4,"FRD1",2,NA,24,2,2017,15,25,24,2,2017,17,42,55,1.11087954044342,0.790199935436249,2.629525652
